doi,author,title,year,abstract,journal
10.1075/eww.23.2.06hic,Raymond Hickey,The Atlantic edge: The relationship between Irish English and Newfoundland English,2002,"The intention of the present article is to examine the linguistic features typical of the Irish-derived community in contemporary Newfoundland and to relate these to the varieties of Irish English in the south-east of Ireland, the region from which most of the Irish settlers emigrated in the late 18th and early 19th centuries. The nature of South-West English — the second area of the British Isles which provided input to Newfoundland — is also considered and contrasted with south-east Irish English. The body of the article consists of a description of key features from phonology, morphology, syntax and lexis which are suspected of occurring in both Ireland and Newfoundland. In addition, the possibility of identifying retentions and independent developments in Canada, respectively, is also considered.",ENGLISH WORLD-WIDE
10.1075/eww.23.1.02sch,Daniel Schreier,"Terra incognita in the anglophone world: Tristan da Cunha, South Atlantic Ocean",2002,"This paper examines the development of a distinct contact-based variety on the island of Tristan da Cunha in the South Atlantic Ocean. It outlines the sociohistorical context of the community as well as its linguistic and sociolinguistic implications, speculating on the original input varieties and processes of contact dynamics, new-dialect formation as well as feature selection and retention that occurred since the island was colonised in 1816. It provides a structural profile and discusses selected grammatical variables of this variety, with the aim of investigating feature selection from the relevant donor sources and identifying differential evolution patterns that occurred in this particular setting, even though it is not always possible to keep these two questions apart.",ENGLISH WORLD-WIDE
10.1075/eww.23.1.03mai,Christian Mair,Creolisms in an emerging standard: Written English in Jamaica,2002,"After showing that standardisation processes in spoken and written usage in Jamaica must be seen as distinct from each other, the paper focuses on the role of the creole substrate in the formation of the emergent written standard in Jamaica. The approach is corpus-based, using material from the Caribbean component of the International Corpus of English and, occasionally, from other digitised text data-bases. Jamaican Creole lexicon and grammar are shown to exert an influence on written English usage, but, generally speaking, direct borrowing of words and rules is much rarer than various forms of indirect and mediated influence, and the over-all impact of the creole is as yet limited. While probably no longer a typical English-speaking society (cf. Shields-Brodber 1997), Jamaica will continue to be an English-using one.",ENGLISH WORLD-WIDE
10.1075/eww.23.1.04muh,Peter Mühlhäusler,Changing names for a changing landscape: The case of Norfolk Island,2002,Desert islands such as Norfolk in the south-west Pacific offer important insights into the genesis and development of languages. The paper addresses the particular issue of the origin of place names. It shows the tension between the different groups that settled on the island since 1788 and pays particular attention to the diverging naming practices of British colonial administrators and Pitcairn Islanders. It also comments on the consequences of globalization such as the growing pressure to select names that enhance the images promoted by the tourist industry.,ENGLISH WORLD-WIDE
10.1075/eww.23.1.05kou,Jean-Paul Kouega,Uses of English in Southern British Cameroons,2002,"This study looks into the use of English in Southern British Cameroons, a territory where English was introduced some 500 years ago by British privateers. The data are a collection of answers to a questionnaire devised to check the respondents’ use of English in various domains such as the home, neighbourhood, place of work and others. The findings reveal that English, a co-official language of the country, is gradually entering the home environment, where the indigenous languages are expected to dominate; it is the language of instruction in primary and secondary schools, and of religion and the court as pastors and lawyers consistently use it in their respective trades; in short it is the means of expression of educated people, the elite of the land. However, English finds itself in a situation of competition with other languages in this territory. At a lower level, it has to compete with Pidgin English, a contact language which dominates the neighbourhood domain. At a higher level, it competes with French, the other official language, which is dominant in tertiary level education, in the media (where most newspapers as well as most foreign radio and cable television programmes are in it), in public places (where respondents report overhearing talks and reading notices in tongues other than English), and in the civil service (where most official correspondences are initiated in it). In short what seems to have been taking place in the country since Reunification with French Cameroon in 1961 is a one-way bilingualism, with speakers of English being made to fully operate in French.",ENGLISH WORLD-WIDE
10.1075/eww.24.2.02ers,Eugenia Olavarría de Ersson; Philip Shaw,Verb complementation patterns in Indian Standard English,2003,"Where English has two or more alternative complementation patterns for the same verb, their relative frequencies might vary among national varieties. This article investigates the relative frequencies of various complementation patterns among nine verbs whose complementation may differ between British and Indian English: provide, furnish, supply, entrust and present ; pelt, shower, pepper, bombard. A method was devised to use on-line Indian and British newspaper archives as a source of more examples than could be obtained from corpora. The results showed consistent differences between varieties. The construction “NP1-V-NP3-NP2” (he provided them money), though not common, was more likely to occur in Indian than in British newspaper English. The construction “NP1-V-NP3-with-NP2” (he provided them with money) was considerably more common for most verbs in British English than in Indian, relative to the alternative “NP1-V-NP2-to/for/at-NP3” (he provided money to them), illustrating the systematic nature of structural nativisation.",ENGLISH WORLD-WIDE
10.1075/eww.24.2.03har,Brian Harlech-Jones; Shamshad Sajid; Shams ur-Rahman,"The spread of English in two parts of the Northern Area of Pakistan, 1980–2002: A comparative study of Chilas and Hunza",2003,"This article investigates the widespread conviction that during the period on which the study is based, 1980 to 2002, English spread faster and much more widely in Hunza than in Chilas, two political sub-districts of the Northern Area of Pakistan that have many similarities. In the absence of data, it was decided to study the expansion of formal education during the period 1980–2002, cross-referenced against the changing language content of curricula. Based on the data, a number of propositions were formulated for each area. Finally, the propositions were checked by means of a survey. The conclusion is that the proposition is correct. In Hunza there is convincing evidence of more widespread use of, and more favourable attitudes towards, English. The main reason for the differences between Chilas and Hunza seems to be the different expressions of Islam that pertain in each area.",ENGLISH WORLD-WIDE
10.1075/eww.24.2.04udo,Inyang Udofot,Stress and rhythm in the Nigerian accent of English: A preliminary investigation,2003,"This paper undertakes the investigation of the disposition to stress of Nigerian users of English and the nature of spoken Nigerian English rhythm. The subjects of the study were sixty Nigerians of varied socio-economic, educational and ethno-linguistic backgrounds and a native (British) English speaker, whose productions from reading a passage and speaking freely for three minutes on a common topic were analysed metrically and statistically, using a modified version of the Metrical Theory, the Wilcoxon Matched Pairs Signed Ranks Test and the Analysis of Variance (ANOVA). In spite of earlier classifications, the study assumes the existence of three varieties of spoken Nigerian English characterized by their disposition to stress and speech rhythm: the “Non-Standard”, the “Standard” and the “Sophisticated” varieties, which are individually different but collectively similar yet different from Standard British English, represented by the control’s performance. The existence of the three varieties is confirmed by the data. The common performance features include a tendency to stress more syllables in words than the native speaker. This feature, which is traceable to the influence of the syllable-timing rhythm of the subjects’ mother tongues, tends to characterize the Nigerian accent of English; but whereas the Non-Standard Variety conforms to the syllable-timing description the Standard and Sophisticated Varieties require further investigation.",ENGLISH WORLD-WIDE
10.1075/eww.24.2.05dek,Vivian de Klerk,Xhosa English as an institutionalised variety of English: In search of evidence,2003,"This paper aims to examine the English of Xhosa speakers (a significant proportion of speakers of Black South African English, since Xhosa is the second largest indigenous black language in South Africa), in terms of Williams’ (1987) criteria for Non-native Institutionalised Varieties of English (NIVEs). Using a corpus-based approach, the article reports on the results of analyses of a range of linguistic features in the newly-developed corpus of spoken Xhosa English (over 500 000 words), in an effort to go some way towards providing the evidence so necessary for the endorsement of newly established norms, and to counteract the pull of native English norms, “which tend to result in the stigmatisation of some of the major indexical markers of the non-native varieties” (Bamgbose 1998:3).",ENGLISH WORLD-WIDE
10.1075/eww.24.2.06sch,Daniel Schreier; Elizabeth Gordon; Jennifer Hay; Margaret Maclagan,The regional and sociolinguistic dimension of /hw/ maintenance and loss in early 20th century New Zealand English,2003,"This paper investigates the regional dimension of new-dialect formation and feature maintenance and loss in early 20th century New Zealand English (NZE). Examining the distribution and status of voiceless labiovelar /hw/ fricatives (which results in an articulatory contrast between Wales and whales, or witch and which) in three selected regions of New Zealand (Otago/Southland, Canterbury, and the North Island), we show that the overall distribution of this feature represents population demographics and ancestral effects, and that its loss and maintenance are conditioned by social criteria (total input of /hw/ retaining donor dialects, settlement type) as well as by linguistic factors (preceding environment, word type). Usage of labiovelar fricatives is strongest in areas that had a high contingent of Scottish settlers and lowest in regions that were predominantly settled by English settlers. Moreover, in all three areas women have higher usage of /hw/ than men, which is of relevance for the reputedly high social status of /hw/ usage and gender-based language differentiation.",ENGLISH WORLD-WIDE
10.1075/eww.24.2.07tro,Graeme Trousdale,Simplification and redistribution: An account of modal verb usage in Tyneside English,2003,"This article considers patterns of modal verb usage, based on data collected from twenty informants from Newcastle-upon-Tyne in the north-east of England, which show differences from material taken from the Survey of English Usage, used as data in Coates (1983, 1995). The paper therefore attempts to describe and explain differences in the use of the modals between authoritative accounts of Standard English on the one hand and the informal spoken English of a sample of speakers from Tyneside on the other. I argue that the reason for these differences may be in part due to increased markedness (systemic, sociolinguistic and stylistic) of certain forms, which induces simplification (the (re)creation of regularity within the system, through focussing) and redistribution (where modalities previously expressed by certain modal verbs come to be expressed by other modals within the system). Throughout, I try to suggest an approach to variation which considers language-internal and language-external factors.",ENGLISH WORLD-WIDE
10.1075/eww.24.1.02det,David Deterding,An instrumental study of the monophthong vowels of Singapore English,2003,"The formants of the conversational vowels of five male and five female Singapore English (SgE) speakers are measured and compared with comparable measurements of British English (BrE) in order to gain a comprehensive view of the vowel space of Singaporean speakers and to determine which of the vowel distinctions of BrE are not maintained in SgE. It is found that the distinctions between /iː/ and /ɪ/ and also /e/ and /æ/ are not maintained in SgE, and any distinction between /ɔː/ and /ɒ/ is small. It is also found that SgE /uː/ is more back than BrE /uː/. It is further suggested that the fewer number of vowel contrasts in SgE does not contribute to much loss of intelligibility.",ENGLISH WORLD-WIDE
10.1075/eww.24.1.03sim,Augustin Simo Bobda,The formation of regional and national features in African English pronunciation: An exploration of some non-interference factors,2003,"Serious studies on English pronunciation in Africa, which are only beginning, have so far highlighted the regional and sociolinguistic distribution of some features on the continent. The present paper revisits some aspects of these studies and presents a sort of pronunciation atlas on the basis of some selected features. But more importantly, the paper examines how these features are formed. It considers, but goes beyond, the over-used theory of mother-tongue interference, and analyses a wide range of other factors: colonial input, shared historical experience, movement of populations, colonial and post-colonial opening to other continents, the psychological factor, speakers’ attitudes towards the various models of pronunciation in their community, etc. For example, the Krio connection accounts for some striking similarities between Nigerian, Sierra Leonean and Gambian Englishes despite the wide geographical distance between them. The positive perception of their accent, which they judge superior to the other West African accents, has, in the past three decades, shaped the English pronunciation of Ghanaians in a particular way. The northward movements of populations have disseminated to East Africa some typically Southern African features. Links between Southern and East Africa, and Asia, are reflected in the presence of some Asian features in East and Southern African Englishes. The paper shows how African accents of English result from the interaction between the influence of indigenous languages and Africans’ exposure to several colonial and post-colonial Englishes.",ENGLISH WORLD-WIDE
10.1075/eww.24.1.04pet,Lothar Peter; Hans-Georg Wolf; Augustin Simo Bobda,An account of distinctive phonetic and lexical features of Gambian English,2003,"The article discusses the specific features of the English used in The Gambia by looking at the phonetic and lexical markers that distinguish Gambian English from the other national varieties of West African English. The study shows that Gambian English has a number of established and exclusive features owing to the formation of a national norm and the influence of certain indigenous languages, yielding a national quasi-standard easy to identify.",ENGLISH WORLD-WIDE
10.1075/eww.24.1.05wal,J. Roderick Walters,“Celtic English”: Influences on a South Wales valleys accent,2003,"The article examines the phonology of Rhondda Valleys English, an accent of the Welsh “Valleys”, to try to discover to what degree it is influenced by the Welsh language. It finds some features of segmental phonology which appear to be direct transfers. However, most of these appear to be recessive, since they are found mostly in the speech of older generations born at a time when there was considerably more Welsh spoken in the Rhondda than at present. The article lists other non-standard features of segmental phonology where parallel sounds exist in the Welsh language, but it cannot be stated with certainty that Welsh is the primary source. In such cases, the Welsh substratum may be acting at least to reinforce the presence of the features concerned. Finally, the article looks at the suprasegmentals (prosody) of Rhondda Valleys English. Here, because the similarities with the Welsh language are so striking and there are no obvious parallels with neighbouring dialects of England, it would seem very likely that most of the features concerned constitute direct transfers. Since such Welsh-language derived suprasegmental features seem more pervasive than the segmental ones, they may well form the strongest and most enduring “Celtic imprint” on the dialect studied.",ENGLISH WORLD-WIDE
10.1075/eww.24.1.06mar,Jonathan Marshall,The changing sociolinguistic status of the glottal stop in northeast Scottish English,2003,"The spread of the glottal stop as a variant of /t/ in British English has been well documented in the recent literature (Macafee 1994; Macaulay and Trevelyan 1973; Stuart-Smith 1999; Kerswill and Williams 2000; Fabricius 2002). The origins of this feature are not easy to pinpoint, and some theories (Macafee 1997, for example) even point to Glasgow, though not without controversy. It is, nevertheless, spreading rapidly throughout Scotland in predictable patterns along the lines of social class, age and sex (Macaulay 1991; Stuart-Smith 1999; Romaine 1982). This paper presents some of the findings from a recent study of pronunciation changes in rural Aberdeenshire (north-east Scotland). The data confirm the spread of the glottal stop in this area in apparent time. In addition to this, there is an interesting pattern visible. While all of the other phonetic variables in this study show remarkable similarity of patterning across age, the glottal stop shows a different distribution. I argue that the reason for this has to do with its status as an incoming variant which is not a Scottish Standard English form, and that the groups which resist it and those which adopt it are predictable from the results of sociolinguistic research elsewhere in Britain.",ENGLISH WORLD-WIDE
10.1075/eww.25.2.02bob,Charles Boberg,The Dialect Topography of Montreal,2004,"A new survey of variation and change in Canadian English, called Dialect Topography, has been extended from Southern Ontario, where it was conceived and originally implemented, to Montreal. In the tradition of earlier questionnaires investigating Canadian English, the new data contribute to our knowledge of Canadian English at several levels of structure, including phonology, morpho-syntax, and lexicon. In this paper, the Montreal data are compared to those from the Toronto region and to earlier studies of Quebec English, in order to examine differences between the varieties of English spoken in Canada&apos;s two largest cities from a diachronic perspective. Contrary to the conclusion of an earlier study, variables involving a contrast between British and American forms show similar frequencies in both cities. The data on these variables also show the frequency of American forms in Montreal speech to be increasing over time. Another set of variables displays wide discrepancies between the two regions. Some of the differences are explained in terms of settlement history and language contact; others are not so easily explained and are presented as a challenge for future research.",ENGLISH WORLD-WIDE
10.1075/eww.25.2.03slo,Peter Slomanson; Michael Newman,Peer group identification and variation in New York Latino English laterals,2004,"Following recent work showing that adolescent peer culture affiliation correlates with phonological variation, our research explores the effect of peer identities and national heritages on the English of Latino students in a New York City high school. Data were gathered in sociolinguistic interviews embedded in a two-year ethnography. The peer groups investigated for Spanish-English contact effects include Hip-Hoppers, Skaters, Geeks, and non-participants in high school peer cultures. Our data show that New York Latino English (NYLE) is distinct from both African American Vernacular English (AAVE) and New York European American Vernacular English (NYEAVE). Here we discuss a previously unexamined variable: the lateral (l). Our most robust research finding is the frequent occurrence of apical /l/ in the L1 Latino English onsets of our sample. This Spanish feature is foreign to NYEAVE and AAVE. Its frequency in L1 NYLE is highest among speakers unaffiliated with the high school peer cultures which promote convergence with NYEAVE and AAVE.",ENGLISH WORLD-WIDE
10.1075/eww.25.2.04dec,Ken Decker,"Moribund English: The case of Gustavia English, St. Barthélemy",2004,"In this day of ever-expanding influence of English it is rare to find a people who are shifting away from the use of English. Such is the case of the speakers of a variety of English spoken in the port town of Gustavia, St. Barthélemy in the French West Indies. The varieties of French and French Creole on St. Barths have been well documented, but there has been only passing mention of the variety of English spoken on the island. While the presence of this English variety in the Caribbean may not seem to be an anomaly, there are interesting questions to investigate regarding its origin and the shift to French. I consider some historical and linguistic evidence that may help to explain the presence of an English variety on this French island. I also investigate the origins of some non-standard English features and whether or not there is evidence of creolization. Finally, I describe some of the sociolinguistic factors relevant to the remaining English speakers in Gustavia and factors involved in their shift from English to French.",ENGLISH WORLD-WIDE
10.1075/eww.25.2.05aru,Arua E. Arua,Botswana English: Some syntactic and lexical features,2004,"The paper discusses some of the syntactic and lexical features of Botswana English. The syntactic features are the tag questionisn&apos;t it?and the conversational tagis it?, the exclamationSharp!, the indefinite pronoun phrasethe other one, the dangling modifier, the inversion of auxiliary verb and subject in reported questions, the redundant use of personal / reflexive pronouns, the use of the negative auxiliarydon&apos;t,the conflation of the English adjectivesorryand the Setswana adverbialhoo!,the use of the subordinating conjunctionwhichand the modal auxiliarycan be able.The lexical items discussed include Setswana words that have been borrowed and/or translated into English and words such ascondomise,diarise,shameandbrigadewhich have been formed through the processes of derivation and semantic extension. The lexical and syntactic features are those which the researcher has observed, over a six-year period, to be in frequent and widespread use in Botswana.",ENGLISH WORLD-WIDE
10.1075/eww.25.2.06lil,Antonio Lillo,Exploring rhyming slang in Ireland,2004,"There are several varieties of English where rhyming slang is or has been a productive source of new words. However, its incidence in some Englishes still remains, by and large,terra incognitafor slang lexicographers and linguists alike. Based on a number of written sources and oral transcripts, this article surveys the origins and development of rhyming slang in Ireland, its most outstanding characteristics and its productivity throughout the 20th century down to the present. In order to illustrate the significance and creative potential of this category of word-formation in Irish English, the final part of the article offers a glossary of Irish rhyming slang, including many terms which are not recorded in the standard slang dictionaries.",ENGLISH WORLD-WIDE
10.1075/eww.25.1.02pee,Bert Peeters,Tall poppies and egalitarianism in Australian discourse: From key word to cultural value,2004,"In Australian English, tall poppies are usually individuals who, on the basis of unwarranted self-adulation, itself a consequence of success, amassed fortune or fame, have become targets for criticism; or, less frequently, individuals who, overcome by success, amassed fortune or fame, and on the mistaken assumption that they are above the law, have engaged in unlawful behaviour, only to find that, eventually, the law catches up with them as well. They become the victims of a widespread tendency, known as the tall poppy syndrome, to scrutinize high achievers and cut down the tall poppies among them. Sometimes, especially in the world of science, the term tall poppy is also used to refer to outstanding scholars who deserve to be publicly acknowledged for their work. This paper looks at tall poppies and at the tall poppy syndrome in Australian discourse, and argues that the term tall poppy is a key word which, when studied closely in terms of its currency, its incidence in collocations, etc., reveals a great deal about the real nature of egalitarianism, one of Australia’s most often named cultural values.",ENGLISH WORLD-WIDE
10.1075/eww.25.1.03chi,Becky Childs; Christine Mallinson,African American English in Appalachia: Dialect accommodation and substrate influence,2004,"Recent studies of bi-ethnic enclave dialect communities in the American South suggest that earlier versions of African American speech both accommodated local dialect norms and exhibited a persistent substratal effect from the early African-European contact situation. We examine this hypothesis by considering the sociolinguistic situation in Texana, North Carolina, a small African American community in the Smoky Mountain region of Appalachia. Though its population is only about 150 residents, it is the largest African American community in the Smoky Mountains. This study considers diagnostic sociolinguistic variables for Texana residents in order to examine the extent to which the members of this African American community align their speech with local dialect norms as the basis for evaluating the status of earlier and contemporary African American English (AAE) in Appalachia. Morphosyntactic variables examined are 3rd pl. -s attachment, 3rd sg. -s absence, copula absence, and past tense be leveling; phonological variables include rhoticity, syllable coda consonant cluster reduction, and /ai/ glide weakening. When compared to cohort white Appalachian speakers, data from older Texana residents confirm the regional accommodation of earlier AAE and at the same time point toward substrate influence in the historical development of AAE. However, unlike AAE in other enclave regional contexts, we find that the dialect of younger residents is not moving toward a supraregional norm of AAE. Instead, young speakers are accommodating several key features of Southern American English, specifically the Southern Appalachian English (AppE) variety that is characteristic of the Smoky Mountain region of North Carolina. Explanations for the attested diachronic changes as well as future trajectories of change for Texana speakers must appeal to sociopsychological factors such as regional identity and orientation to explain local community language norms.",ENGLISH WORLD-WIDE
10.1075/eww.25.1.04mcc,Kevin McCafferty,‘[T]hunder storms is verry dangese in this countrey they come in less than a minnits notice...’: The Northern Subject Rule in Southern Irish English,2004,"It has been suggested that use of the Northern Subject Rule (NSR) in Southern Irish English (SIrE) is the result of diffusion from Ulster-Scots dialects of the North of Ireland, where many Scots settled in the 17th century. 19th-century Irish-Australian emigrant letters show the main NSR constraint — which permits plural verbal -s with noun phrase subjects but prohibits it with an adjacent third plural pronoun — to have been as robust in varieties of SIrE as it was in Northern Irish English (NIrE) of the same period. Before British colonisation of Ireland, the NSR was present in dialects of Northern England and the North Midlands, regions which contributed substantially to English settlement in the South of Ireland. It is therefore suggested here that the NSR in SIrE might be a retention of a vernacular feature of NSR dialects that were taken to Ireland from the English North and North Midlands rather than a feature that diffused southwards in Ireland after 1600.",ENGLISH WORLD-WIDE
10.1075/eww.25.1.05avr,Andrei A. Avram,"Atlantic, Pacific or world-wide?: Issues in assessing the status of creole features",2004,This paper addresses the issue of the distribution in English-based pidgins and creoles of a number of selected diagnostic features. A large corpus of 17 Atlantic and eight Pacific varieties is surveyed in search of attestations. Examples are listed to illustrate the occurrence of features in the pidgins and creoles considered. Citations include the first attestation of a feature in the earliest records currently available of both Atlantic and Pacific English-lexicon contact languages. The textual evidence adduced appears to indicate that 23 diagnostic features considered to be Atlantic or Pacific respectively have a wider distribution than hitherto assumed and should therefore be reclassified as world-wide features. Also discussed are some of the implications of these findings.,ENGLISH WORLD-WIDE
10.1075/eww.25.1.06mei,Christiane Meierkord,Syntactic variation in interactions across international Englishes,2004,"Discussions of World Englishes mainly concentrate on the particularities of individual varieties of English spoken in the different parts of the world. There is, however, another form of World English which emerges when speakers of different international varieties interact with each other. When English is the mother tongue of neither of the speakers who use the language for communicative purposes, they employ it as a lingua franca. This paper describes the syntactic variation found in this variety of English. It presents the results of analyses of a corpus containing 22 hours of naturally occurring interactions and describes both unsystematic as well as (seemingly) systematic grammatical choices made by the speakers. The results reveal that, not unlike the processes which have previously been documented for dialect contact, interactions across international Englishes are characterised by processes of levelling and regularisation, whilst at the same time individual speakers retain the characteristics of their original varieties. Individual Englishes are further constrained by transfer processes and interlanguage patterns.",ENGLISH WORLD-WIDE
10.1075/eww.26.3.03wil,Caroline R. Wiltshire,The “Indian English” of Tibeto-Burman language speakers,2005,"English as spoken as a second language in India (IE) has developed different sound patterns from other varieties of English. While most descriptions of IE have focused on the English of speakers whose first languages belong to the Indo-Aryan or Dravidian families, in this study, I examine the phonetic and phonological characteristics of the English produced by speakers of three Indian L1s from the Tibeto-Burman language family (Angami, Ao, and Mizo). In addition to describing aspects of Tibeto-Burman Indian English, a previously unreported Indian English variety, I also examine how and why this variety of English differs from General Indian English. The English of Tibeto-Burman L1 speakers seems to form a variety distinct from Indian English, most noticeably in terms of the lack of retroflexion of coronal consonants, the devoicing of word-final obstruents, the simplification of consonant clusters, the presence of post-vocalic [p], and the reduced set of vowel contrasts. Most of these can be traced to transfer from the L1 phonology, with the coda devoicing and cluster reductions reflecting simplification in terms of markedness, following developmental sequences found in second language acquisition.",ENGLISH WORLD-WIDE
10.1075/eww.26.3.04row,Grażyna J. Rowicka,American Indian English: The Quinault Case,2005,"The paper provides a qualitative real-time study of ancestral language transfer in the English spoken on the Quinault Indian Nation reservation in WA, USA, in the late 1960s and nowadays. The 1960s data come from archival recordings of mainly one bilingual elder, while the recent samples were recorded in 2004. Only the former exhibit some evident phonological and morpho-syntactic transfer. The present-day speech conforms to informal General American patterns, except for one new variable, the glottal replacement of voiceless stops. The latter is not attested in the archival material and is argued to involve an innovation. A similar phenomenon has been reported in several other American Indian English (AIE) varieties. This may imply that a shared AIE substratum is developing, based on non-standard English features rather than on specific ancestral language transfer features. Leap’s (1993) assertion that no general AIE variety is on the rise may be worth re-examination.",ENGLISH WORLD-WIDE
10.1075/eww.26.3.05rup,Laura Rupp; Hanne Page-Verhoeff,Pragmatic and historical aspects of Definite Article Reduction in northern English dialects,2005,"We inquire into Definite Article Reduction (DAR), a phenomenon known to characterize northern English dialects. For this research we collected data from speakers at the North Yorkshire/Lancashire border. While previous studies have largely addressed DAR from a phonological perspective, we examine whether DAR is conditioned by other linguistic factors. The pattern we identify is that speakers show DAR most frequently when they refer to something (i) that is in their immediate environment (situational reference), (ii) that was just mentioned in the conversation (anaphoric reference), or (iii) that is known to the hearer (shared knowledge). We note that these uses correspond to the pragmatic category of “givenness/familiarity”, and may also be associated with the notions “near/close”. We speculate on the emergence of DAR in the North of England, drawing on evidence from the historical record regarding the development of the definite article from the demonstrative paradigm and the contact situation with Scandinavian.",ENGLISH WORLD-WIDE
10.1075/eww.26.2.02mes,Rajend Mesthrie,"Putting back the horse before the cart: The “spelling form” fallacy in Second Language Acquisition studies, with special reference to the treatment of unstressed vowels in Black South African English",2005,"A common assumption in studies of English world-wide is that speakers of an L2 frequently rely on the orthographic form of words in settling upon their pronunciation. I call this the “spelling form hypothesis”. This paper critically examines the assumptions behind this hypothesis and shows them to be implausible, and in fact fallacious for advanced interlanguages and fluent sub-varieties of a second language. Using data from Black South African English involving the equivalents of schwa in “standard” varieties (e.g. RP, General American and “cultivated” South African English), I argue that phonetic and orthographic forms often do not coincide. Furthermore, even where they coincide, other phonological factors than the use of spelling are usually at play.",ENGLISH WORLD-WIDE
10.1075/eww.26.2.03gut,Ulrike Gut,Nigerian English prosody,2005,"Nigerian English (NigE) prosody has often been described as strikingly different from Standard English varieties such as British English (BrE) and American English. One possible source for this is the influence of the indigenous tone languages of Nigeria on NigE. This paper investigates the effects of the language contact between the structurally diverse prosodic systems of English and the three major Nigerian languages. Reading passage style and semi-spontaneous speech by speakers of NigE, BrE, Hausa, Igbo and Yoruba were analysed acoustically in terms of speech rhythm, syllable structure and tonal structure. Results show that NigE prosody combines elements of intonation / stress languages and tone languages. In terms of speech rhythm, syllable structure and syllable length, NigE groups between the Nigerian languages and BrE. NigE tonal properties are different from those of an intonation language such as BrE insofar as tones are associated with syllables and have a grammatical function. Accentuation in NigE is different from BrE in terms of both accent placement and realisation; accents in NigE are associated with high tone. A proposal for a first sketch of NigE intonational phonology is made and parallels are drawn with other New Englishes.",ENGLISH WORLD-WIDE
10.1075/eww.26.2.04det,David Deterding,Emergent patterns in the vowels of Singapore English,2005,"In the past, the vowels of Singapore English (SgE) have often been described with reference to British English (BrE). However, certain idiosyncratic patterns are now emerging, and these often cannot be predicted by referring to any other varieties of English. The vowels in words such as egg, beg, poor, pure, won, one and the first syllable of absorb and abroad are investigated from the data of 38 speakers, and it is shown that a new standard of SgE pronunciation is emerging for the great majority of speakers.",ENGLISH WORLD-WIDE
10.1075/eww.26.2.05haz,Kirk Hazen,Mergers in the mountains: West Virginia division and unification,2005,"This paper examines the status of two vowel mergers in a rural area of the United States. The front-lax merger has traditionally been a southern US merger, and the low-back merger has traditionally been a northern or western US merger. In areas of West Virginia, the same speakers demonstrate both. This geographic overlap of both mergers reinforces the idea that West Virginia is a transitional dialect region. In addition, the traditionally distinct dialect regions of West Virginia are finding increased unity in this overlap of mergers.",ENGLISH WORLD-WIDE
10.1075/eww.26.1.02kie,Scott F. Kiesling,"Variation, stance and style: Word-final -er, high rising tone, and ethnicity in Australian English",2005,"One of the most cited features of the supposed migrant “ethnolect” in Australian English is the pronunciation of word-final -er. This article presents data from sociolinguistic interviews that support the view that there is a pronunciation difference between Anglo and non-Anglo speakers in Sydney, and that this difference is most pronounced in Greek and, to a lesser extent, Lebanese speakers. The variant the Greek and Lebanese speakers tend to use more than the Anglo speakers is backed and lengthened, and commonly used in words with final High Rising Tone (HRT). There is some evidence that Greeks are leading a change to a more backed variant. I show that length, backing, and HRT make up a style of speaking that I call “new (er)”. This style is indexical of being Greek for some, but more basically creates a stance of authoritative connection. These findings are significant for understanding the spread of new linguistic features, and how the meanings of some linguistic variables contribute to linguistic change.",ENGLISH WORLD-WIDE
10.1075/eww.26.1.03gra,Ross Graham,"Partial creolization, restructuring and convergence in Bay Islands Englishes",2005,"Bay Islands English has been described in the literature as a variety which shows little evidence of creole features. However, existing accounts are based on restricted data samples taken from communities where restructuring is much less in evidence than among black speakers in the largest island, Roatan. The field-data utilized in the present study are analyzed to give a more detailed picture of the patterns of community-wide language variation. The processes shaping the development of Bay Islands English are considered, and an account is offered based on inter-ethnic contact. It is argued that restructuring has been constrained by processes of convergence and differentiation affecting two distinct ethnic varieties, with some black speech showing a high degree of creole influence.",ENGLISH WORLD-WIDE
10.1075/eww.26.1.04dek,Vivian de Klerk,Expressing levels of intensity in Xhosa English,2005,"This article reports on patterns of adverbial usage in a 550 000-word corpus of informal spoken English collected from mother tongue (MT) Xhosa speakers for whom English is a second language. The focus is on the subset of intensifiers which accompany gradable adverbs and adjectives that allow comparison and modification (e.g. rather hard) and the benchmark used for comparison with so-called natural MT English usage is the spoken component of the International Corpus of New Zealand English (Holmes 1995; 1996). Results reveal that patterns of usage vary enormously between Xhosa English (XhE) and New Zealand English (NZE). Not only do they vary in overall frequency of use in all categories, with XhE speakers using fewer intensifiers, but the XhE speakers also draw from a smaller lexical range, which suggests a process of lexical focusing. Other characteristic patterns of intensifier usage include differences in adverbial placement as well as formulaic phrasing.",ENGLISH WORLD-WIDE
